shipment_id,num_legs,total_delay,max_delay,avg_delay
2024,32,56639.0,49848.0,1769.96875
2025,32,-9337.5,4078.0,-291.796875
2026,32,-14141.0,660.0,-441.90625
2027,32,-12025.0,377.0,-375.78125
2028,32,-15010.5,1186.0,-469.078125
2029,32,5214.5,3757.0,162.953125
2030,32,-1345.0,4230.0,-42.03125
2031,32,-724.5,4302.0,-22.640625
2032,32,-15412.5,806.0,-481.640625
2033,32,-7338.0,4760.0,-229.3125
2034,32,-14806.0,954.0,-462.6875
2035,32,-11266.0,3269.0,-352.0625
2036,32,-4760.0,2633.0,-148.75
2037,32,4148.5,15005.0,129.640625
2038,32,-14331.0,524.0,-447.84375
2039,32,-14571.0,358.5,-455.34375
2040,32,-12128.5,818.0,-379.015625
2041,32,-14111.0,358.5,-440.96875
2042,32,-14987.0,1641.0,-468.34375
2043,32,-14165.0,775.0,-442.65625
2044,32,-1199.5,4899.0,-37.484375
2045,32,-6061.0,1010.0,-189.40625
2046,32,4824.5,7619.0,150.765625
2047,32,-1955.5,1611.0,-61.109375
2048,32,-13186.0,358.5,-412.0625
2049,32,-16852.5,1236.0,-526.640625
2050,32,-7374.5,2621.0,-230.453125
2051,32,-16673.5,2509.0,-521.046875
2052,32,-16196.5,970.0,-506.140625
2053,32,-9813.0,2384.0,-306.65625
2054,32,-14283.5,1725.0,-446.359375
2055,32,-14080.5,1140.0,-440.015625
2056,32,-14355.5,4202.0,-448.609375
2057,32,29500.0,39960.0,921.875
2058,32,-8882.0,1413.0,-277.5625
2059,32,-13874.5,996.0,-433.578125
2060,32,-11164.0,358.5,-348.875
2061,32,-11909.0,1181.0,-372.15625
2062,32,-4253.0,7730.0,-132.90625
2063,32,-20157.5,1101.0,-629.921875
2064,32,-14709.0,1318.0,-459.65625
2065,32,-13897.0,1056.0,-434.28125
2066,32,-15618.0,358.5,-488.0625
2067,32,-15245.5,862.0,-476.421875
2068,32,-15698.5,2072.0,-490.578125
2069,32,-15313.0,1044.0,-478.53125
2070,32,2188.5,13695.0,68.390625
2071,32,-13757.0,865.0,-429.90625
2072,32,-12319.0,580.0,-384.96875
2073,32,-12342.5,930.0,-385.703125
2074,32,16908.0,23789.0,528.375
2075,32,-1643.0,7425.0,-51.34375
2076,32,-11876.0,375.0,-371.125
2077,32,-4717.5,3420.0,-147.421875
2078,32,-12363.0,358.5,-386.34375
2079,32,-13634.0,1115.0,-426.0625
2080,32,-11392.0,620.0,-356.0
2081,32,3194.5,2133.0,99.828125
2082,32,-14461.0,581.0,-451.90625
2083,32,-14779.5,919.0,-461.859375
2084,32,-4446.5,4069.0,-138.953125
2085,32,-13312.5,4495.0,-416.015625
2086,32,-12705.5,837.0,-397.046875
2087,32,32270.0,42840.0,1008.4375
2088,32,-14139.0,826.0,-441.84375
2089,32,-12803.0,710.0,-400.09375
2090,32,-4705.0,3936.0,-147.03125
2091,32,4763.5,4654.0,148.859375
2092,32,-15359.5,805.0,-479.984375
2093,32,-12523.0,737.0,-391.34375
2094,32,-15782.0,941.0,-493.1875
2095,32,5316.0,15060.0,166.125
2096,32,17899.0,30556.0,559.34375
2097,32,-12711.0,1432.0,-397.21875
2098,32,-18422.0,1296.0,-575.6875
2099,32,3585.0,9748.0,112.03125
2100,32,-13826.5,1553.0,-432.078125
2101,32,-5675.5,3103.0,-177.359375
2102,32,7233.5,7700.0,226.046875
2103,32,-14160.0,358.5,-442.5
2104,32,-15647.5,3241.0,-488.984375
2105,32,-9313.0,1016.0,-291.03125
2106,32,-11064.0,891.0,-345.75
2107,32,5304.5,3008.0,165.765625
2108,32,-16084.0,358.5,-502.625
2109,32,-7396.0,1166.0,-231.125
2110,32,-8790.0,3836.0,-274.6875
2111,32,-15021.0,403.0,-469.40625
2112,32,-16031.0,759.0,-500.96875
2113,32,-11553.0,4648.0,-361.03125
2114,32,20004.0,30981.0,625.125
2115,32,1441.5,2043.0,45.046875
2116,32,-1747.5,3085.0,-54.609375
2117,32,-7057.5,2744.0,-220.546875
2118,32,-14817.5,847.0,-463.046875
2119,32,-18507.5,475.0,-578.359375
2120,32,-14761.0,774.0,-461.28125
2121,32,7152.5,9909.0,223.515625
2122,32,-12091.0,1554.0,-377.84375
2123,32,-12438.0,944.0,-388.6875
2124,32,-6033.5,461.0,-188.546875
2125,32,-3943.0,1493.0,-123.21875
2126,32,-138.5,4091.0,-4.328125
2127,32,3153.0,9039.0,98.53125
2128,32,-13915.5,651.0,-434.859375
2129,32,-13507.0,358.5,-422.09375
2130,32,-9096.0,1921.0,-284.25
2131,32,-16438.0,717.0,-513.6875
2132,32,56281.5,47154.0,1758.796875
2133,32,-5511.0,5468.0,-172.21875
2134,32,-15798.5,247.0,-493.703125
2135,32,-6906.0,4912.0,-215.8125
2136,32,-258.5,3090.0,-8.078125
2137,32,-9918.0,1009.0,-309.9375
2138,32,-15677.0,358.5,-489.90625
2139,32,-12072.0,461.0,-377.25
2140,32,-13362.0,659.0,-417.5625
2141,32,-12936.0,1119.0,-404.25
2142,32,-7037.0,404.0,-219.90625
2143,32,-7233.0,999.0,-226.03125
2144,32,-12753.5,1140.0,-398.546875
2145,32,-522.0,5452.0,-16.3125
2146,32,-10287.5,960.0,-321.484375
2147,32,-13611.0,802.0,-425.34375
2148,32,-12696.0,1435.0,-396.75
2149,32,-14907.5,1098.0,-465.859375
2150,32,-12589.5,1710.0,-393.421875
2151,32,-7417.0,1794.0,-231.78125
2152,32,2047.0,5284.0,63.96875
2153,32,-9049.5,2014.0,-282.796875
2154,32,-14744.0,726.0,-460.75
2155,32,-14557.0,865.0,-454.90625
2156,32,-14028.5,1037.0,-438.390625
2157,32,-10552.5,3314.0,-329.765625
2158,32,-10314.5,1434.0,-322.328125
2159,32,17109.0,27080.0,534.65625
2160,32,-9954.5,916.0,-311.078125
2161,32,9173.5,21229.0,286.671875
2162,32,14486.0,15772.0,452.6875
2163,32,-11828.0,3246.0,-369.625
2164,32,55151.0,66102.0,1723.46875
2165,32,-12619.0,382.0,-394.34375
2166,32,69405.5,81746.0,2168.921875
2167,32,-15578.0,358.5,-486.8125
2168,32,-10970.0,1730.0,-342.8125
2169,32,-13432.5,718.0,-419.765625
2170,32,-15042.5,2056.0,-470.078125
2171,32,-9917.5,1460.0,-309.921875
2172,32,-1089.0,8783.0,-34.03125
2173,32,-11304.5,1495.0,-353.265625
2174,32,-91.5,3665.0,-2.859375
2175,32,-17769.0,430.0,-555.28125
2176,32,-9693.5,993.0,-302.921875
2177,32,-12814.0,358.5,-400.4375
2178,32,-13811.0,590.0,-431.59375
2179,32,-13819.0,3655.0,-431.84375
2180,32,-3143.0,1702.0,-98.21875
2181,32,-7384.0,2162.0,-230.75
2182,32,-13721.0,1617.0,-428.78125
2183,32,-15662.5,1314.0,-489.453125
2184,32,-4556.0,2445.0,-142.375
2185,32,-8508.0,591.0,-265.875
2186,32,-13489.0,358.5,-421.53125
2187,32,-10560.0,358.5,-330.0
2188,32,-1639.0,8714.0,-51.21875
2189,32,7192.0,12059.0,224.75
2190,32,8777.5,19860.0,274.296875
2191,32,-9989.0,1241.0,-312.15625
2192,32,-11350.0,453.0,-354.6875
2193,32,-15270.0,904.0,-477.1875
2194,32,-13176.5,1096.0,-411.765625
2195,32,-11163.0,758.0,-348.84375
2196,32,18979.5,14440.0,593.109375
2197,32,-14459.0,690.0,-451.84375
2198,32,-17294.0,1564.0,-540.4375
2199,32,-14225.5,806.0,-444.546875
2200,32,3608.0,15480.0,112.75
2201,32,-6688.0,1665.0,-209.0
2202,32,-13360.0,358.5,-417.5
2203,32,-17373.5,1287.0,-542.921875
2204,32,19052.0,30970.0,595.375
2205,32,-4810.0,3324.0,-150.3125
2206,32,-9401.5,570.0,-293.796875
2207,32,29489.5,33591.0,921.546875
2208,32,-12842.0,769.0,-401.3125
2209,32,-14835.0,615.0,-463.59375
2210,32,-10041.0,2591.0,-313.78125
2211,32,-11874.0,2237.0,-371.0625
2212,32,-10308.0,389.0,-322.125
2213,32,-7309.0,5094.0,-228.40625
2214,32,-11339.0,1091.0,-354.34375
2215,32,-11278.0,880.0,-352.4375
2216,32,-9698.5,1122.0,-303.078125
2217,32,4535.5,7564.0,141.734375
2218,32,-563.0,1839.0,-17.59375
2219,32,-14796.0,528.0,-462.375
2220,32,-6751.5,1087.0,-210.984375
2221,32,-14728.0,693.0,-460.25
2222,32,3571.5,3756.0,111.609375
2223,32,-13430.5,902.0,-419.703125
2224,32,-5557.0,1279.0,-173.65625
2225,32,9292.5,8488.0,290.390625
2226,32,-16550.0,403.0,-517.1875
2227,32,-12611.0,917.0,-394.09375
2228,32,-3931.5,1090.0,-122.859375
2229,32,100.0,3185.0,3.125
2230,32,-16272.0,922.0,-508.5
2231,32,-8906.0,1076.0,-278.3125
2232,32,46142.0,28380.0,1441.9375
2233,32,-7626.5,1931.0,-238.328125
2234,32,973.5,1846.0,30.421875
2235,32,16555.0,28187.0,517.34375
2236,32,5220.5,3507.0,163.140625
2237,32,-15782.0,901.0,-493.1875
2238,32,57853.0,69940.0,1807.90625
2239,32,-11582.0,1713.0,-361.9375
2240,32,-6849.0,5109.0,-214.03125
2241,32,-14767.0,358.5,-461.46875
2242,32,-14005.0,922.0,-437.65625
2243,32,-13080.0,2420.0,-408.75
2244,32,-10206.0,358.5,-318.9375
2245,32,-15202.0,2381.0,-475.0625
2246,32,-11742.5,633.0,-366.953125
2247,32,-8793.0,5105.0,-274.78125
2248,32,-1657.0,2710.0,-51.78125
2249,32,-20928.0,1373.0,-654.0
2250,32,-1647.0,3843.0,-51.46875
2251,32,10049.0,18107.0,314.03125
2252,32,-9925.0,504.0,-310.15625
2253,32,-12638.0,936.0,-394.9375
2254,32,-9171.0,2015.0,-286.59375
2255,32,4327.0,4728.0,135.21875
2256,32,-15623.5,1045.0,-488.234375
2257,32,4103.0,8768.0,128.21875
2258,32,-1918.0,4571.0,-59.9375
2259,32,16212.5,26640.0,506.640625
2260,32,-18094.0,2144.0,-565.4375
2261,32,-11907.0,660.0,-372.09375
2262,32,939.5,3372.0,29.359375
2263,32,-14513.5,932.0,-453.546875
2264,32,-10333.5,629.0,-322.921875
2265,32,6315.5,18903.0,197.359375
2266,32,-11429.5,1226.0,-357.171875
2267,32,-6027.5,4970.0,-188.359375
2268,32,-13868.0,1596.0,-433.375
2269,32,-15712.0,358.5,-491.0
2270,32,-10976.5,811.0,-343.015625
2271,32,-4667.0,4914.0,-145.84375
2272,32,-13762.0,947.0,-430.0625
2273,32,-15065.5,1146.0,-470.796875
2274,32,-13764.0,968.0,-430.125
2275,32,-1496.5,6896.0,-46.765625
2276,32,-7521.5,410.0,-235.046875
2277,32,-21191.0,358.5,-662.21875
2278,32,-8457.0,3569.0,-264.28125
2279,32,-11678.0,738.0,-364.9375
2280,32,6763.0,20359.0,211.34375
2281,32,-6964.0,2106.0,-217.625
2282,32,-11230.0,1178.0,-350.9375
2283,32,-14895.5,858.0,-465.484375
2284,32,-14571.5,1103.0,-455.359375
2285,32,-10891.5,895.0,-340.359375
2286,32,-1344.5,4328.0,-42.015625
2287,32,-15490.0,976.0,-484.0625
2288,32,18686.0,24470.0,583.9375
2289,32,-17805.0,427.0,-556.40625
2290,32,-9461.0,1411.0,-295.65625
2291,32,-12987.0,595.0,-405.84375
2292,32,-5043.5,2744.0,-157.609375
2293,32,-8349.5,1139.0,-260.921875
2294,32,11341.0,15975.0,354.40625
2295,32,-17918.5,2756.0,-559.953125
2296,32,269.0,5946.0,8.40625
2297,32,-14636.5,4446.0,-457.390625
2298,32,-9649.5,1441.0,-301.546875
2299,32,-4536.0,3586.0,-141.75
2300,32,-12060.0,740.0,-376.875
2301,32,-2074.0,6687.0,-64.8125
2302,32,27359.5,17924.0,854.984375
2303,32,-191.0,4500.0,-5.96875
2304,32,-13254.5,675.0,-414.203125
2305,32,76531.5,84797.0,2391.609375
2306,32,-15497.0,1266.0,-484.28125
2307,32,-11353.0,914.0,-354.78125
2308,32,-9276.0,358.5,-289.875
2309,32,3808.5,2589.0,119.015625
2310,32,-20173.5,1556.0,-630.421875
2311,32,-10115.5,2857.0,-316.109375
2312,32,-15686.0,1134.0,-490.1875
2313,32,-14442.0,900.0,-451.3125
2314,32,-15217.0,848.0,-475.53125
2315,32,-14041.0,1248.0,-438.78125
2316,32,22354.0,27505.0,698.5625
2317,32,-13731.0,532.0,-429.09375
2318,32,-6490.0,3280.0,-202.8125
2319,32,-10494.0,1211.0,-327.9375
2320,32,-11457.0,2233.0,-358.03125
2321,32,-14289.0,549.0,-446.53125
2322,32,-8084.5,1827.0,-252.640625
2323,32,-5394.0,2692.0,-168.5625
2324,32,-6364.5,1355.0,-198.890625
2325,32,-15464.5,679.0,-483.265625
2326,32,5744.5,3065.0,179.515625
2327,32,37637.0,43920.0,1176.15625
2328,32,4828.5,9411.0,150.890625
2329,32,-14966.0,789.0,-467.6875
2330,32,-11314.5,2240.0,-353.578125
2331,32,-11950.0,1024.0,-373.4375
2332,32,-5539.0,6535.0,-173.09375
2333,32,-14088.5,2093.0,-440.265625
2334,32,-3328.0,6392.0,-104.0
2335,32,2702.0,10973.0,84.4375
2336,32,5893.0,9959.0,184.15625
2337,32,1812.5,6645.0,56.640625
2338,32,29179.5,23236.0,911.859375
2339,32,-13881.0,2236.0,-433.78125
2340,32,-13039.0,513.0,-407.46875
2341,32,-10509.5,1866.0,-328.421875
2342,32,-19999.0,449.0,-624.96875
2343,32,-15328.5,1271.0,-479.015625
2344,32,-10639.0,1218.0,-332.46875
2345,32,-8299.0,1097.0,-259.34375
2346,32,-12726.5,442.0,-397.703125
2347,32,587.0,11880.0,18.34375
2348,32,-15035.5,870.0,-469.859375
2349,32,27092.5,26242.0,846.640625
2350,32,-3102.5,2153.0,-96.953125
2351,32,-13098.0,1217.0,-409.3125
2352,32,-13674.0,1321.0,-427.3125
2353,32,7740.5,3664.0,241.890625
2354,32,-18131.0,899.0,-566.59375
2355,32,-14391.0,959.0,-449.71875
2356,32,-19505.0,1580.0,-609.53125
2357,32,-9158.5,1167.0,-286.203125
2358,32,-12040.0,970.0,-376.25
2359,32,-12366.5,1220.0,-386.453125
2360,32,-4540.0,3591.0,-141.875
2361,32,2122.5,13065.0,66.328125
2362,32,-14280.0,840.0,-446.25
2363,32,-14603.5,969.0,-456.359375
2364,32,1352.5,10157.0,42.265625
2365,32,-17912.0,604.0,-559.75
2366,32,-13780.5,856.0,-430.640625
2367,32,-5245.0,4975.0,-163.90625
2368,32,-15386.0,833.0,-480.8125
2369,32,-15912.0,1009.0,-497.25
2370,32,-10699.0,550.0,-334.34375
2371,32,-3159.0,2442.0,-98.71875
2372,32,3253.0,7097.0,101.65625
2373,32,-11095.5,845.0,-346.734375
2374,32,-14916.0,987.0,-466.125
2375,32,-11129.0,702.0,-347.78125
2376,32,-14818.0,997.0,-463.0625
2377,32,-9610.0,2162.0,-300.3125
2378,32,9054.0,10351.0,282.9375
2379,32,-11449.0,670.0,-357.78125
2380,32,7958.5,6129.0,248.703125
2381,32,-11957.5,502.0,-373.671875
2382,32,-12152.5,4235.0,-379.765625
2383,32,-12144.5,1756.0,-379.515625
2384,32,-15435.0,797.0,-482.34375
2385,32,-4154.0,1491.0,-129.8125
2386,32,-9856.0,1246.0,-308.0
2387,32,-14971.5,255.0,-467.859375
2388,32,-11399.0,878.0,-356.21875
2389,32,-14536.0,358.5,-454.25
2390,32,-10059.0,2935.0,-314.34375
2391,32,-14307.0,1162.0,-447.09375
2392,32,1512.5,4176.0,47.265625
2393,32,11389.0,18599.0,355.90625
2394,32,-2915.0,9159.0,-91.09375
2395,32,-14752.0,358.5,-461.0
2396,32,-15150.5,1479.0,-473.453125
2397,32,-12392.0,358.5,-387.25
2398,32,-16548.0,1349.0,-517.125
2399,32,-2776.5,7811.0,-86.765625
2400,32,-8346.5,1121.0,-260.828125
2401,32,-14298.0,754.0,-446.8125
2402,32,-10363.0,487.0,-323.84375
2403,32,-1036.5,5819.0,-32.390625
2404,32,-7298.0,4748.0,-228.0625
2405,32,-13583.0,1185.0,-424.46875
2406,32,6325.0,18135.0,197.65625
2407,32,-8976.5,956.0,-280.515625
2408,32,6367.0,13307.0,198.96875
2409,32,-3998.5,8188.0,-124.953125
2410,32,-5356.0,6405.0,-167.375
2411,32,-6503.5,5221.0,-203.234375
2412,32,-8103.5,1230.0,-253.234375
2413,32,-14484.0,542.0,-452.625
2414,32,-1093.0,3961.0,-34.15625
2415,32,-10916.0,3555.0,-341.125
2416,32,-9602.5,1145.0,-300.078125
2417,32,-12772.5,1476.0,-399.140625
2418,32,-13449.0,534.0,-420.28125
2419,32,-8471.5,3496.0,-264.734375
2420,32,-10753.0,2375.0,-336.03125
2421,32,1419.5,3772.0,44.359375
2422,32,-2164.0,4944.0,-67.625
2423,32,-11389.0,1369.0,-355.90625
2424,32,-15573.5,708.0,-486.671875
2425,32,-13631.0,2089.0,-425.96875
2426,32,-7406.0,1852.0,-231.4375
2427,32,-5606.0,1897.0,-175.1875
2428,32,-13484.0,471.0,-421.375
2429,32,-16016.0,2708.0,-500.5
2430,32,-13836.5,4042.0,-432.390625
2431,32,37917.5,35593.0,1184.921875
2432,32,-10175.5,8382.0,-317.984375
2433,32,-18903.0,1133.0,-590.71875
2434,32,-12540.0,394.0,-391.875
2435,32,-14087.0,2143.0,-440.21875
2436,32,-12412.0,658.0,-387.875
2437,32,-6418.0,3095.0,-200.5625
2438,32,-16142.0,706.0,-504.4375
2439,32,-14127.5,897.0,-441.484375
2440,32,-9624.5,1417.0,-300.765625
2441,32,3826.5,3109.0,119.578125
2442,32,-7384.0,2457.0,-230.75
2443,32,-10809.0,454.0,-337.78125
2444,32,-3055.0,4474.0,-95.46875
2445,32,-7959.0,2387.0,-248.71875
2446,32,-2527.0,3337.0,-78.96875
2447,32,-13579.5,925.0,-424.359375
2448,32,-10533.0,588.0,-329.15625
2449,32,-7866.0,3242.0,-245.8125
2450,32,-13293.0,590.0,-415.40625
2451,32,-2401.5,2413.0,-75.046875
2452,32,-13540.0,358.5,-423.125
2453,32,-16538.0,1250.0,-516.8125
2454,32,-2489.5,625.0,-77.796875
2455,32,-2357.0,3866.0,-73.65625
2456,32,-5940.0,499.0,-185.625
2457,32,-12800.5,521.0,-400.015625
2458,32,1574.5,3349.0,49.203125
2459,32,-1077.5,5720.0,-33.671875
2460,32,-8559.0,429.0,-267.46875
2461,32,-14241.0,358.5,-445.03125
2462,32,-7080.5,1133.0,-221.265625
2463,32,-5481.5,3638.0,-171.296875
2464,32,-9847.0,1814.0,-307.71875
2465,32,-15718.0,919.0,-491.1875
2466,32,-4944.0,2158.0,-154.5
2467,32,-12308.0,3187.0,-384.625
2468,32,-4147.5,4408.0,-129.609375
2469,32,-9896.0,1164.0,-309.25
2470,32,4169.5,3318.0,130.296875
2471,32,-8290.0,2561.0,-259.0625
2472,32,-5687.5,3442.0,-177.734375
2473,32,-9020.0,2483.0,-281.875
2474,32,-4092.5,9156.0,-127.890625
2475,32,-10430.5,1028.0,-325.953125
2476,32,-11122.0,2480.0,-347.5625
2477,32,-9988.0,1596.0,-312.125
2478,32,-6017.0,1877.0,-188.03125
2479,32,-11214.0,1336.0,-350.4375
2480,32,-13469.0,928.0,-420.90625
2481,32,-14178.5,2867.0,-443.078125
2482,32,-8825.0,1088.0,-275.78125
2483,32,-9667.0,2223.0,-302.09375
2484,32,-16685.0,453.0,-521.40625
2485,32,-9620.0,2001.0,-300.625
2486,32,1352.0,12600.0,42.25
2487,32,-11866.0,597.0,-370.8125
2488,32,-13244.0,358.5,-413.875
2489,32,-10391.5,654.0,-324.734375
2490,32,-17076.0,815.0,-533.625
2491,32,-7330.5,554.0,-229.078125
2492,32,-14372.0,358.5,-449.125
2493,32,-3002.0,1394.0,-93.8125
2494,32,-10412.5,2098.0,-325.390625
2495,32,-15556.0,358.5,-486.125
2496,32,-8505.0,2055.0,-265.78125
2497,32,-257.5,2538.0,-8.046875
2498,32,-8273.0,793.0,-258.53125
2499,32,-6193.0,5095.0,-193.53125
2500,32,3800.5,9487.0,118.765625
2501,32,55543.5,47774.0,1735.734375
2502,32,-15851.0,1645.0,-495.34375
2503,32,1408.5,14512.0,44.015625
2504,32,-4893.0,7456.0,-152.90625
2505,32,-14266.0,1320.0,-445.8125
2506,32,-1391.0,3167.0,-43.46875
2507,32,-13022.0,1544.0,-406.9375
2508,32,-6381.0,2479.0,-199.40625
2509,32,-15358.0,358.5,-479.9375
2510,32,-9147.5,3540.0,-285.859375
2511,32,-6578.5,850.0,-205.578125
2512,32,-9066.5,2528.0,-283.328125
2513,32,12967.5,8336.0,405.234375
2514,32,-14630.5,386.0,-457.203125
2515,32,-14323.0,1289.0,-447.59375
2516,32,-15879.0,1331.0,-496.21875
2517,32,-1332.5,2952.0,-41.640625
2518,32,-12501.0,2221.0,-390.65625
2519,32,-4849.5,1707.0,-151.546875
2520,32,-15533.5,900.0,-485.421875
2521,32,-2536.5,8871.0,-79.265625
2522,32,-12112.0,358.5,-378.5
2523,32,1271.0,6064.0,39.71875
2524,32,-19105.0,358.5,-597.03125
2525,32,-9138.0,2235.0,-285.5625
2526,32,1711.5,9410.0,53.484375
2527,32,-12288.0,644.0,-384.0
2528,32,-8373.0,794.0,-261.65625
2529,32,-10847.0,1985.0,-338.96875
2530,32,-1631.5,2079.0,-50.984375
2531,32,-14383.5,1082.0,-449.484375
2532,32,51865.5,52905.0,1620.796875
2533,32,-14833.0,982.0,-463.53125
2534,32,5099.5,3709.0,159.359375
2535,32,-9655.0,358.5,-301.71875
2536,32,-9054.5,1215.0,-282.953125
2537,32,-9171.5,2938.0,-286.609375
2538,32,-14157.0,571.0,-442.40625
2539,32,-15121.0,371.0,-472.53125
2540,32,-15084.5,727.0,-471.390625
2541,32,-12601.0,2114.0,-393.78125
2542,32,-16766.0,465.0,-523.9375
2543,32,-8553.0,5719.0,-267.28125
2544,32,-5095.0,5418.0,-159.21875
2545,32,34716.0,48831.0,1084.875
2546,32,-13386.0,358.5,-418.3125
2547,32,-10709.0,1523.0,-334.65625
2548,32,-12646.5,1961.0,-395.203125
2549,32,-15590.5,792.0,-487.203125
2550,32,-16870.0,377.0,-527.1875
2551,32,-10900.0,879.0,-340.625
2552,32,2347.5,2976.0,73.359375
2553,32,-13842.0,426.0,-432.5625
2554,32,-12954.0,550.0,-404.8125
2555,32,-12379.0,1202.0,-386.84375
2556,32,-14976.0,876.0,-468.0
2557,32,-12014.5,530.0,-375.453125
2558,32,-7924.0,598.0,-247.625
2559,32,-14465.5,514.0,-452.046875
2560,32,-3788.0,8340.0,-118.375
2561,32,-11200.0,806.0,-350.0
2562,32,-12142.0,358.5,-379.4375
2563,32,-6551.0,1158.0,-204.71875
2564,32,-14126.0,2128.0,-441.4375
2565,32,-18.0,4492.0,-0.5625
2566,32,-15467.0,2824.0,-483.34375
2567,32,7330.0,12942.0,229.0625
2568,32,-17782.5,787.0,-555.703125
2569,32,-9142.0,659.0,-285.6875
2570,32,-15100.0,358.5,-471.875
2571,32,-12103.0,358.5,-378.21875
2572,32,-14014.0,1276.0,-437.9375
2573,32,-11599.0,5649.0,-362.46875
2574,32,-7029.0,2183.0,-219.65625
2575,32,-9954.0,864.0,-311.0625
2576,32,-8494.5,1205.0,-265.453125
2577,32,-7081.0,689.0,-221.28125
2578,32,-6530.0,7028.0,-204.0625
2579,32,-15396.0,811.0,-481.125
2580,32,-14359.5,1457.0,-448.734375
2581,32,-13292.0,374.0,-415.375
2582,32,-8689.5,1138.0,-271.546875
2583,32,-11838.5,2425.0,-369.953125
2584,32,-3832.0,9152.0,-119.75
2585,32,-15433.0,1073.0,-482.28125
2586,32,-6510.5,1192.0,-203.453125
2587,32,3940.5,5759.0,123.140625
2588,32,18953.0,23098.0,592.28125
2589,32,-15190.0,670.0,-474.6875
2590,32,-11678.0,732.0,-364.9375
2591,32,-2245.0,8637.0,-70.15625
2592,32,-5344.0,1763.0,-167.0
2593,32,2906.5,3510.0,90.828125
2594,32,-14874.0,688.0,-464.8125
2595,32,-8289.0,2259.0,-259.03125
2596,32,985.5,4886.0,30.796875
2597,32,9151.5,3517.0,285.984375
2598,32,-15621.5,420.0,-488.171875
2599,32,-13642.0,964.0,-426.3125
2600,32,-11851.0,3360.0,-370.34375
2601,32,-12090.0,1684.0,-377.8125
2602,32,-7728.5,633.0,-241.515625
2603,32,-9534.0,2912.0,-297.9375
2604,32,-13532.5,718.0,-422.890625
2605,32,-12633.0,659.0,-394.78125
2606,32,-5637.0,1797.0,-176.15625
2607,32,-14103.0,376.0,-440.71875
2608,32,-1188.0,6690.0,-37.125
2609,32,-8977.5,1296.0,-280.546875
2610,32,-8042.0,1579.0,-251.3125
2611,32,-15674.0,1194.0,-489.8125
2612,32,-5435.0,3587.0,-169.84375
2613,32,-14945.5,1775.0,-467.046875
2614,32,-13868.5,928.0,-433.390625
2615,32,-12406.0,781.0,-387.6875
2616,32,35651.0,42731.0,1114.09375
2617,32,-16175.0,886.0,-505.46875
2618,32,14035.0,25200.0,438.59375
2619,32,19.5,12991.0,0.609375
2620,32,-10826.0,358.5,-338.3125
2621,32,-13815.0,2743.0,-431.71875
2622,32,-12910.0,490.0,-403.4375
2623,32,-4013.0,4101.0,-125.40625
2624,32,-7108.0,3624.0,-222.125
2625,32,557.0,5574.0,17.40625
2626,32,-6818.0,3277.0,-213.0625
2627,32,-17028.0,358.5,-532.125
2628,32,-16261.0,663.0,-508.15625
2629,32,10766.0,22409.0,336.4375
2630,32,-14184.5,2056.0,-443.265625
2631,32,-12904.5,1176.0,-403.265625
2632,32,-14680.0,2198.0,-458.75
2633,32,72897.0,81452.0,2278.03125
2634,32,-5630.5,2882.0,-175.953125
2635,32,5528.5,5360.0,172.765625
2636,32,-15204.0,386.0,-475.125
2637,32,-6529.5,1156.0,-204.046875
2638,32,-4927.0,6762.0,-153.96875
2639,32,-16487.5,727.0,-515.234375
2640,32,15172.5,21724.0,474.140625
2641,32,8507.0,16171.0,265.84375
2642,32,-6969.0,4791.0,-217.78125
2643,32,-7174.0,2772.0,-224.1875
2644,32,-14740.0,437.0,-460.625
2645,32,-15519.5,986.0,-484.984375
2646,32,-5397.0,2931.0,-168.65625
2647,32,16836.0,24757.0,526.125
2648,32,-9066.0,6433.0,-283.3125
2649,32,-3756.0,1784.0,-117.375
2650,32,-10422.0,684.0,-325.6875
2651,32,-16062.0,899.0,-501.9375
2652,32,-6153.0,358.5,-192.28125
2653,32,-15228.0,358.5,-475.875
2654,32,-8706.0,1032.0,-272.0625
2655,32,-14533.0,1115.0,-454.15625
2656,32,-15716.0,959.0,-491.125
2657,32,75353.0,86237.0,2354.78125
2658,32,-3943.0,5241.0,-123.21875
2659,32,-8376.0,1841.0,-261.75
2660,32,-9256.0,566.0,-289.25
2661,32,6329.0,20270.0,197.78125
2662,32,16131.0,28499.0,504.09375
2663,32,-15431.0,735.0,-482.21875
2664,32,-13546.0,358.5,-423.3125
2665,32,-4820.0,2771.0,-150.625
2666,32,-10868.5,3220.0,-339.640625
2667,32,-14969.5,1533.0,-467.796875
2668,32,-15036.0,1532.0,-469.875
2669,32,-8915.5,2653.0,-278.609375
2670,32,-13697.5,2769.0,-428.046875
2671,32,1632.0,2275.0,51.0
2672,32,-11016.5,3292.0,-344.265625
2673,32,-16391.0,536.0,-512.21875
2674,32,10419.5,8627.0,325.609375
2675,32,-18078.0,358.5,-564.9375
2676,32,-13618.0,3693.0,-425.5625
2677,32,-16921.5,998.0,-528.796875
2678,32,-5280.5,1857.0,-165.015625
2679,32,-17658.0,528.0,-551.8125
2680,32,-2701.0,1990.0,-84.40625
2681,32,-11065.0,358.5,-345.78125
2682,32,-15508.0,358.5,-484.625
2683,32,4853.5,7210.0,151.671875
