shipment_id,origin,destination,dispatch_date,delivery_date,delay_days,disruption_type,risk_score,source,lead_time_days,delay_severity,month,weekday,quarter,year,route_risk_score
19827,,,2023-04-07 03:00:00,,9.97979642311697,High Risk,0.999867766737811,dynamic_logistics,,,4,4,2,2023,
19828,,,2023-04-07 04:00:00,,9.792781249995103,High Risk,0.9999612648246048,dynamic_logistics,,,4,4,2,2023,
19829,,,2023-04-07 05:00:00,,-0.2248104882522081,High Risk,0.9997224213170828,dynamic_logistics,,,4,4,2,2023,
19830,,,2023-04-07 06:00:00,,4.344433949863369,High Risk,0.9979912065967724,dynamic_logistics,,,4,4,2,2023,
19831,,,2023-04-07 07:00:00,,-1.36414986318837,High Risk,0.9600629287571324,dynamic_logistics,,,4,4,2,2023,
19832,,,2023-04-07 08:00:00,,9.683557467671466,Low Risk,0.2272793195636281,dynamic_logistics,,,4,4,2,2023,
19833,,,2023-04-07 09:00:00,,9.134438829826871,High Risk,0.7903528729350466,dynamic_logistics,,,4,4,2,2023,
19834,,,2023-04-07 10:00:00,,8.556271957473276,High Risk,0.9999999697362316,dynamic_logistics,,,4,4,2,2023,
19835,,,2023-04-07 11:00:00,,0.9488307244518888,Low Risk,0.0042724054986915,dynamic_logistics,,,4,4,2,2023,
19836,,,2023-04-07 12:00:00,,6.931022145489571,Low Risk,0.1999856208142346,dynamic_logistics,,,4,4,2,2023,
19837,,,2023-04-07 13:00:00,,7.025186206180306,High Risk,0.9381882130543566,dynamic_logistics,,,4,4,2,2023,
19838,,,2023-04-07 14:00:00,,0.4533012145147754,High Risk,0.9613617096194254,dynamic_logistics,,,4,4,2,2023,
19839,,,2023-04-07 15:00:00,,7.155312390854849,Low Risk,0.0661129950492783,dynamic_logistics,,,4,4,2,2023,
19840,,,2023-04-07 16:00:00,,6.375721390817986,Low Risk,0.1865590044214615,dynamic_logistics,,,4,4,2,2023,
19841,,,2023-04-07 17:00:00,,4.488423209521381,High Risk,0.9608872864252178,dynamic_logistics,,,4,4,2,2023,
19842,,,2023-04-07 18:00:00,,2.289660629297516,High Risk,0.9980254105192556,dynamic_logistics,,,4,4,2,2023,
19843,,,2023-04-07 19:00:00,,5.024020448724178,Low Risk,0.1433274686121785,dynamic_logistics,,,4,4,2,2023,
19844,,,2023-04-07 20:00:00,,9.984268648557016,High Risk,0.9997000733070516,dynamic_logistics,,,4,4,2,2023,
19845,,,2023-04-07 21:00:00,,-1.328885980175224,High Risk,0.8974902927892423,dynamic_logistics,,,4,4,2,2023,
19846,,,2023-04-07 22:00:00,,8.36929959716414,Low Risk,0.2347958303983614,dynamic_logistics,,,4,4,2,2023,
19847,,,2023-04-07 23:00:00,,3.3527890975033987,High Risk,0.8427163574323935,dynamic_logistics,,,4,4,2,2023,
19848,,,2023-04-08 00:00:00,,7.107668304025527,High Risk,0.9826836912881978,dynamic_logistics,,,4,5,2,2023,
19849,,,2023-04-08 01:00:00,,1.2541484080074214,High Risk,0.9374721424786548,dynamic_logistics,,,4,5,2,2023,
19850,,,2023-04-08 02:00:00,,4.588566640364943,Moderate Risk,0.3810782529663933,dynamic_logistics,,,4,5,2,2023,
19851,,,2023-04-08 03:00:00,,6.550464575834454,Moderate Risk,0.6141473318547626,dynamic_logistics,,,4,5,2,2023,
19852,,,2023-04-08 04:00:00,,9.671061671973174,Moderate Risk,0.3454947179503647,dynamic_logistics,,,4,5,2,2023,
19853,,,2023-04-08 05:00:00,,9.631239042843102,High Risk,0.989337049124602,dynamic_logistics,,,4,5,2,2023,
19854,,,2023-04-08 06:00:00,,2.1922621686707657,High Risk,0.8340649504132451,dynamic_logistics,,,4,5,2,2023,
19855,,,2023-04-08 07:00:00,,9.485796827011058,High Risk,0.8804845153388935,dynamic_logistics,,,4,5,2,2023,
19856,,,2023-04-08 08:00:00,,9.998946247824186,Low Risk,0.0506980131283082,dynamic_logistics,,,4,5,2,2023,
19857,,,2023-04-08 09:00:00,,8.67056684164261,High Risk,0.7237261664158945,dynamic_logistics,,,4,5,2,2023,
19858,,,2023-04-08 10:00:00,,6.547069486840012,Moderate Risk,0.6328635542879147,dynamic_logistics,,,4,5,2,2023,
19859,,,2023-04-08 11:00:00,,-1.6669854982934291,High Risk,0.9975985415340994,dynamic_logistics,,,4,5,2,2023,
19860,,,2023-04-08 12:00:00,,-1.562864163722793,High Risk,0.896757051548796,dynamic_logistics,,,4,5,2,2023,
19861,,,2023-04-08 13:00:00,,9.493504953639452,High Risk,0.9995926794384882,dynamic_logistics,,,4,5,2,2023,
19862,,,2023-04-08 14:00:00,,9.367058904131408,Low Risk,0.1213357729941652,dynamic_logistics,,,4,5,2,2023,
19863,,,2023-04-08 15:00:00,,-0.2675214039122928,High Risk,0.9978999024319384,dynamic_logistics,,,4,5,2,2023,
19864,,,2023-04-08 16:00:00,,0.1665439721738293,High Risk,0.9999909708521344,dynamic_logistics,,,4,5,2,2023,
19865,,,2023-04-08 17:00:00,,7.99987084530281,Low Risk,0.2215471129478215,dynamic_logistics,,,4,5,2,2023,
19866,,,2023-04-08 18:00:00,,6.389266228952637,Moderate Risk,0.4860401871854892,dynamic_logistics,,,4,5,2,2023,
19867,,,2023-04-08 19:00:00,,9.995400472396163,High Risk,0.9999571704378916,dynamic_logistics,,,4,5,2,2023,
19868,,,2023-04-08 20:00:00,,9.30349408439411,High Risk,0.999999998915414,dynamic_logistics,,,4,5,2,2023,
19869,,,2023-04-08 21:00:00,,9.916096306151076,High Risk,0.9999978310497712,dynamic_logistics,,,4,5,2,2023,
19870,,,2023-04-08 22:00:00,,-0.1205484525627378,High Risk,0.9999999999484742,dynamic_logistics,,,4,5,2,2023,
19871,,,2023-04-08 23:00:00,,9.119770346186083,High Risk,0.8670874314527478,dynamic_logistics,,,4,5,2,2023,
19872,,,2023-04-09 00:00:00,,3.94329271713436,High Risk,0.999964507206796,dynamic_logistics,,,4,6,2,2023,
19873,,,2023-04-09 01:00:00,,3.539380095046204,Moderate Risk,0.3441830813803638,dynamic_logistics,,,4,6,2,2023,
19874,,,2023-04-09 02:00:00,,9.85437158145233,Moderate Risk,0.3953969066846434,dynamic_logistics,,,4,6,2,2023,
19875,,,2023-04-09 03:00:00,,5.201676180504309,High Risk,0.99078337153857,dynamic_logistics,,,4,6,2,2023,
19876,,,2023-04-09 04:00:00,,-1.2251011312741895,Moderate Risk,0.6280362009334822,dynamic_logistics,,,4,6,2,2023,
19877,,,2023-04-09 05:00:00,,0.3335346107638863,Low Risk,0.1531186134450274,dynamic_logistics,,,4,6,2,2023,
19878,,,2023-04-09 06:00:00,,-1.794793290673789,High Risk,0.9952878271742064,dynamic_logistics,,,4,6,2,2023,
19879,,,2023-04-09 07:00:00,,5.065769696525843,High Risk,0.9727609404514338,dynamic_logistics,,,4,6,2,2023,
19880,,,2023-04-09 08:00:00,,-1.864911203501924,High Risk,0.962735121254616,dynamic_logistics,,,4,6,2,2023,
19881,,,2023-04-09 09:00:00,,5.515192594523121,High Risk,0.9966990216812008,dynamic_logistics,,,4,6,2,2023,
19882,,,2023-04-09 10:00:00,,8.994007591239225,High Risk,0.9592585579792452,dynamic_logistics,,,4,6,2,2023,
19883,,,2023-04-09 11:00:00,,5.699366338580985,High Risk,0.7132174133958044,dynamic_logistics,,,4,6,2,2023,
19884,,,2023-04-09 12:00:00,,8.958529888847341,High Risk,0.9999990665659232,dynamic_logistics,,,4,6,2,2023,
19885,,,2023-04-09 13:00:00,,7.983260058134482,High Risk,0.7262622306415165,dynamic_logistics,,,4,6,2,2023,
19886,,,2023-04-09 14:00:00,,0.2717358865424155,High Risk,0.9533827325168028,dynamic_logistics,,,4,6,2,2023,
19887,,,2023-04-09 15:00:00,,9.388741774785228,High Risk,0.9999353479887768,dynamic_logistics,,,4,6,2,2023,
19888,,,2023-04-09 16:00:00,,9.577699375112063,Low Risk,0.0026899280125231,dynamic_logistics,,,4,6,2,2023,
19889,,,2023-04-09 17:00:00,,9.664092081077102,High Risk,0.99893389350335,dynamic_logistics,,,4,6,2,2023,
19890,,,2023-04-09 18:00:00,,3.366237341402762,Moderate Risk,0.544602424223758,dynamic_logistics,,,4,6,2,2023,
19891,,,2023-04-09 19:00:00,,9.985213780068856,High Risk,0.9868777146340942,dynamic_logistics,,,4,6,2,2023,
19892,,,2023-04-09 20:00:00,,9.886394685537104,Moderate Risk,0.6150494452140757,dynamic_logistics,,,4,6,2,2023,
19893,,,2023-04-09 21:00:00,,-1.8389602688962017,High Risk,0.850187039191466,dynamic_logistics,,,4,6,2,2023,
19894,,,2023-04-09 22:00:00,,9.748723022395996,High Risk,0.998137015933558,dynamic_logistics,,,4,6,2,2023,
19895,,,2023-04-09 23:00:00,,-0.942640244374525,Moderate Risk,0.6037957073969151,dynamic_logistics,,,4,6,2,2023,
19896,,,2023-04-10 00:00:00,,-0.5065122368591928,High Risk,0.9931549055457296,dynamic_logistics,,,4,0,2,2023,
19897,,,2023-04-10 01:00:00,,9.9823211529906,High Risk,0.7964338750324018,dynamic_logistics,,,4,0,2,2023,
19898,,,2023-04-10 02:00:00,,-0.1295125493364035,High Risk,0.9810691976193744,dynamic_logistics,,,4,0,2,2023,
19899,,,2023-04-10 03:00:00,,5.043342627251699,Moderate Risk,0.4191926739481775,dynamic_logistics,,,4,0,2,2023,
19900,,,2023-04-10 04:00:00,,8.09182092789835,High Risk,0.9603221519832852,dynamic_logistics,,,4,0,2,2023,
19901,,,2023-04-10 05:00:00,,-0.2533566313218895,High Risk,0.7301009250001971,dynamic_logistics,,,4,0,2,2023,
19902,,,2023-04-10 06:00:00,,5.356153961829824,High Risk,0.99954812852622,dynamic_logistics,,,4,0,2,2023,
19903,,,2023-04-10 07:00:00,,6.532841388266991,High Risk,0.9999717177258988,dynamic_logistics,,,4,0,2,2023,
19904,,,2023-04-10 08:00:00,,9.994643959927824,High Risk,0.8046647876425798,dynamic_logistics,,,4,0,2,2023,
19905,,,2023-04-10 09:00:00,,-1.9710755447443669,Moderate Risk,0.4910429431870388,dynamic_logistics,,,4,0,2,2023,
19906,,,2023-04-10 10:00:00,,4.673162004990649,High Risk,0.9999999799861172,dynamic_logistics,,,4,0,2,2023,
19907,,,2023-04-10 11:00:00,,9.922410129167336,High Risk,0.9331831370145482,dynamic_logistics,,,4,0,2,2023,
19908,,,2023-04-10 12:00:00,,4.196798845413518,Moderate Risk,0.6472322752301993,dynamic_logistics,,,4,0,2,2023,
19909,,,2023-04-10 13:00:00,,8.639588078202468,High Risk,0.7726618685016685,dynamic_logistics,,,4,0,2,2023,
19910,,,2023-04-10 14:00:00,,-0.2974452413319863,High Risk,0.791749482875457,dynamic_logistics,,,4,0,2,2023,
19911,,,2023-04-10 15:00:00,,5.432785628734036,High Risk,0.999999957442604,dynamic_logistics,,,4,0,2,2023,
19912,,,2023-04-10 16:00:00,,9.99721154010526,High Risk,0.999999999451185,dynamic_logistics,,,4,0,2,2023,
19913,,,2023-04-10 17:00:00,,9.999061508505475,High Risk,0.9999067584429764,dynamic_logistics,,,4,0,2,2023,
19914,,,2023-04-10 18:00:00,,9.694953555629509,High Risk,0.9999707480190804,dynamic_logistics,,,4,0,2,2023,
19915,,,2023-04-10 19:00:00,,6.940912316229648,High Risk,0.9589327579262186,dynamic_logistics,,,4,0,2,2023,
19916,,,2023-04-10 20:00:00,,-0.5380621091710123,Low Risk,0.2736416723380284,dynamic_logistics,,,4,0,2,2023,
19917,,,2023-04-10 21:00:00,,-0.4531079643628337,High Risk,0.8465210594387164,dynamic_logistics,,,4,0,2,2023,
19918,,,2023-04-10 22:00:00,,9.961223345850597,Low Risk,0.01048613900004,dynamic_logistics,,,4,0,2,2023,
19919,,,2023-04-10 23:00:00,,8.577333448376294,High Risk,0.999999303878691,dynamic_logistics,,,4,0,2,2023,
19920,,,2023-04-11 00:00:00,,9.149427966100724,Moderate Risk,0.4765842510541864,dynamic_logistics,,,4,1,2,2023,
19921,,,2023-04-11 01:00:00,,5.607787880221714,High Risk,0.9999951119308832,dynamic_logistics,,,4,1,2,2023,
19922,,,2023-04-11 02:00:00,,6.404642086274421,High Risk,0.8940433322162228,dynamic_logistics,,,4,1,2,2023,
19923,,,2023-04-11 03:00:00,,5.801668140439239,Low Risk,0.1380145389518215,dynamic_logistics,,,4,1,2,2023,
19924,,,2023-04-11 04:00:00,,0.3728041956865424,High Risk,0.9953208092745266,dynamic_logistics,,,4,1,2,2023,
19925,,,2023-04-11 05:00:00,,9.18045112295018,High Risk,0.9817535859575842,dynamic_logistics,,,4,1,2,2023,
19926,,,2023-04-11 06:00:00,,3.034106037195785,Moderate Risk,0.6389370366406345,dynamic_logistics,,,4,1,2,2023,
19927,,,2023-04-11 07:00:00,,-1.9000647808441653,Low Risk,0.2746330683663641,dynamic_logistics,,,4,1,2,2023,
19928,,,2023-04-11 08:00:00,,7.303332696192434,High Risk,0.9999973180719158,dynamic_logistics,,,4,1,2,2023,
19929,,,2023-04-11 09:00:00,,8.830863042713387,High Risk,0.9987812921862758,dynamic_logistics,,,4,1,2,2023,
19930,,,2023-04-11 10:00:00,,2.923738449122569,High Risk,0.7148620109447384,dynamic_logistics,,,4,1,2,2023,
19931,,,2023-04-11 11:00:00,,1.3344310570962303,High Risk,0.9999751715059112,dynamic_logistics,,,4,1,2,2023,
19932,,,2023-04-11 12:00:00,,9.77531175692635,High Risk,0.9788498707139296,dynamic_logistics,,,4,1,2,2023,
19933,,,2023-04-11 13:00:00,,7.361338258530189,High Risk,0.9983477731957892,dynamic_logistics,,,4,1,2,2023,
19934,,,2023-04-11 14:00:00,,-1.6904818856873192,Low Risk,0.2684318522773612,dynamic_logistics,,,4,1,2,2023,
19935,,,2023-04-11 15:00:00,,6.433699264586657,High Risk,0.9797255630900455,dynamic_logistics,,,4,1,2,2023,
19936,,,2023-04-11 16:00:00,,1.0389552404096285,High Risk,0.9996669625706248,dynamic_logistics,,,4,1,2,2023,
19937,,,2023-04-11 17:00:00,,8.932164643271966,Moderate Risk,0.3185330710946309,dynamic_logistics,,,4,1,2,2023,
19938,,,2023-04-11 18:00:00,,5.513885373251522,High Risk,0.9999994887531084,dynamic_logistics,,,4,1,2,2023,
19939,,,2023-04-11 19:00:00,,6.25444721023041,Moderate Risk,0.5424679694980552,dynamic_logistics,,,4,1,2,2023,
19940,,,2023-04-11 20:00:00,,-1.59976983152228,High Risk,0.8479922042392812,dynamic_logistics,,,4,1,2,2023,
19941,,,2023-04-11 21:00:00,,9.84398577377063,High Risk,0.9999066934588592,dynamic_logistics,,,4,1,2,2023,
19942,,,2023-04-11 22:00:00,,4.366641239275707,High Risk,0.9888619206880288,dynamic_logistics,,,4,1,2,2023,
19943,,,2023-04-11 23:00:00,,-1.4773493878694812,High Risk,0.998757401403386,dynamic_logistics,,,4,1,2,2023,
19944,,,2023-04-12 00:00:00,,3.5723528930275386,High Risk,0.8308238400320216,dynamic_logistics,,,4,2,2,2023,
19945,,,2023-04-12 01:00:00,,7.431290774406907,High Risk,0.8205952591031062,dynamic_logistics,,,4,2,2,2023,
19946,,,2023-04-12 02:00:00,,8.593907591647053,High Risk,0.999999994997672,dynamic_logistics,,,4,2,2,2023,
19947,,,2023-04-12 03:00:00,,9.870853910707432,High Risk,0.9586482416565172,dynamic_logistics,,,4,2,2,2023,
19948,,,2023-04-12 04:00:00,,9.729852587956136,High Risk,0.9919890581261398,dynamic_logistics,,,4,2,2,2023,
19949,,,2023-04-12 05:00:00,,3.1497396950284005,High Risk,0.9439143501504872,dynamic_logistics,,,4,2,2,2023,
19950,,,2023-04-12 06:00:00,,9.99717626998542,High Risk,0.8779804646290054,dynamic_logistics,,,4,2,2,2023,
19951,,,2023-04-12 07:00:00,,-1.3085787535236515,High Risk,0.9999923665480842,dynamic_logistics,,,4,2,2,2023,
19952,,,2023-04-12 08:00:00,,7.628095573957568,High Risk,0.9998508196226552,dynamic_logistics,,,4,2,2,2023,
19953,,,2023-04-12 09:00:00,,4.79144078052847,High Risk,0.9906462403762876,dynamic_logistics,,,4,2,2,2023,
19954,,,2023-04-12 10:00:00,,7.978020756968629,High Risk,0.9928790429294396,dynamic_logistics,,,4,2,2,2023,
19955,,,2023-04-12 11:00:00,,1.9123156492585045,High Risk,0.9974555280083686,dynamic_logistics,,,4,2,2,2023,
19956,,,2023-04-12 12:00:00,,4.670371692898375,High Risk,0.7787254578130177,dynamic_logistics,,,4,2,2,2023,
19957,,,2023-04-12 13:00:00,,4.792107855105302,High Risk,0.9999676672332092,dynamic_logistics,,,4,2,2,2023,
19958,,,2023-04-12 14:00:00,,9.855062605800898,High Risk,0.9619926107728184,dynamic_logistics,,,4,2,2,2023,
19959,,,2023-04-12 15:00:00,,-1.1386352479899755,Moderate Risk,0.5572170621861651,dynamic_logistics,,,4,2,2,2023,
19960,,,2023-04-12 16:00:00,,7.492304837466438,Low Risk,0.1108642538179981,dynamic_logistics,,,4,2,2,2023,
19961,,,2023-04-12 17:00:00,,9.89361931609415,High Risk,0.9955617150394004,dynamic_logistics,,,4,2,2,2023,
19962,,,2023-04-12 18:00:00,,9.205577865789524,High Risk,0.8581916044178833,dynamic_logistics,,,4,2,2,2023,
19963,,,2023-04-12 19:00:00,,9.991065678203762,High Risk,0.9976989106601346,dynamic_logistics,,,4,2,2,2023,
19964,,,2023-04-12 20:00:00,,8.866771667838064,High Risk,0.9999998842645051,dynamic_logistics,,,4,2,2,2023,
19965,,,2023-04-12 21:00:00,,1.141753923807851,High Risk,0.9423098832428906,dynamic_logistics,,,4,2,2,2023,
19966,,,2023-04-12 22:00:00,,7.68086856513154,High Risk,0.8857406028756241,dynamic_logistics,,,4,2,2,2023,
19967,,,2023-04-12 23:00:00,,4.964744049397607,Moderate Risk,0.444370061373582,dynamic_logistics,,,4,2,2,2023,
19968,,,2023-04-13 00:00:00,,4.738461579883905,High Risk,0.9986089902875608,dynamic_logistics,,,4,3,2,2023,
19969,,,2023-04-13 01:00:00,,9.973026406293169,High Risk,0.9999920276505928,dynamic_logistics,,,4,3,2,2023,
19970,,,2023-04-13 02:00:00,,2.125154206782369,Moderate Risk,0.6706178739324227,dynamic_logistics,,,4,3,2,2023,
19971,,,2023-04-13 03:00:00,,6.62092814303629,High Risk,0.9996317238515326,dynamic_logistics,,,4,3,2,2023,
19972,,,2023-04-13 04:00:00,,9.78874054491044,High Risk,0.999987898105958,dynamic_logistics,,,4,3,2,2023,
19973,,,2023-04-13 05:00:00,,9.73344521076164,High Risk,0.9999536753094748,dynamic_logistics,,,4,3,2,2023,
19974,,,2023-04-13 06:00:00,,7.768143128188626,High Risk,0.9999999024227466,dynamic_logistics,,,4,3,2,2023,
19975,,,2023-04-13 07:00:00,,1.647890977770182,High Risk,0.999999975000173,dynamic_logistics,,,4,3,2,2023,
19976,,,2023-04-13 08:00:00,,6.559554788653793,High Risk,0.981085482868255,dynamic_logistics,,,4,3,2,2023,
19977,,,2023-04-13 09:00:00,,9.725357035537506,Low Risk,0.2043633796671359,dynamic_logistics,,,4,3,2,2023,
19978,,,2023-04-13 10:00:00,,-1.7692915510621088,High Risk,0.999814831850107,dynamic_logistics,,,4,3,2,2023,
19979,,,2023-04-13 11:00:00,,9.321980599731642,High Risk,0.9979226611454882,dynamic_logistics,,,4,3,2,2023,
19980,,,2023-04-13 12:00:00,,0.6182861396680641,High Risk,0.7308097021956385,dynamic_logistics,,,4,3,2,2023,
19981,,,2023-04-13 13:00:00,,-1.4946113059423325,High Risk,0.8064920246127734,dynamic_logistics,,,4,3,2,2023,
19982,,,2023-04-13 14:00:00,,3.1000320146776765,High Risk,0.99999617813065,dynamic_logistics,,,4,3,2,2023,
19983,,,2023-04-13 15:00:00,,-0.7277468798630058,High Risk,0.9463160163306112,dynamic_logistics,,,4,3,2,2023,
19984,,,2023-04-13 16:00:00,,4.3675640269518965,High Risk,0.9703296886925163,dynamic_logistics,,,4,3,2,2023,
19985,,,2023-04-13 17:00:00,,-0.7975244627435234,High Risk,0.9999777617922668,dynamic_logistics,,,4,3,2,2023,
19986,,,2023-04-13 18:00:00,,-1.0590501839123705,Low Risk,0.1122794080896737,dynamic_logistics,,,4,3,2,2023,
19987,,,2023-04-13 19:00:00,,0.0970224261406085,High Risk,0.7755485782762592,dynamic_logistics,,,4,3,2,2023,
19988,,,2023-04-13 20:00:00,,5.760788899084821,Moderate Risk,0.6460797997831775,dynamic_logistics,,,4,3,2,2023,
19989,,,2023-04-13 21:00:00,,9.9960804597664,High Risk,0.998156553360572,dynamic_logistics,,,4,3,2,2023,
19990,,,2023-04-13 22:00:00,,-0.5002837725184617,High Risk,0.999800843135536,dynamic_logistics,,,4,3,2,2023,
19991,,,2023-04-13 23:00:00,,0.0871262780527448,High Risk,0.999999999800836,dynamic_logistics,,,4,3,2,2023,
19992,,,2023-04-14 00:00:00,,9.844895890457623,High Risk,0.792294368713322,dynamic_logistics,,,4,4,2,2023,
19993,,,2023-04-14 01:00:00,,1.4148380777383285,High Risk,0.9994529893372384,dynamic_logistics,,,4,4,2,2023,
19994,,,2023-04-14 02:00:00,,5.115442273784,High Risk,0.9999999277200088,dynamic_logistics,,,4,4,2,2023,
19995,,,2023-04-14 03:00:00,,2.8483527780235427,High Risk,0.8786888927284414,dynamic_logistics,,,4,4,2,2023,
19996,,,2023-04-14 04:00:00,,-1.701312620608303,High Risk,0.9732728940023396,dynamic_logistics,,,4,4,2,2023,
19997,,,2023-04-14 05:00:00,,6.735883722226415,High Risk,0.9999873369559048,dynamic_logistics,,,4,4,2,2023,
19998,,,2023-04-14 06:00:00,,9.89722538131305,High Risk,0.8844374238884447,dynamic_logistics,,,4,4,2,2023,
19999,,,2023-04-14 07:00:00,,-1.9543171163898496,High Risk,0.9991683312302694,dynamic_logistics,,,4,4,2,2023,
20000,,,2023-04-14 08:00:00,,6.114978252022073,High Risk,0.935484540197674,dynamic_logistics,,,4,4,2,2023,
20001,,,2023-04-14 09:00:00,,-1.517305155212194,High Risk,0.9999946226257544,dynamic_logistics,,,4,4,2,2023,
20002,,,2023-04-14 10:00:00,,9.831944049421836,High Risk,0.9842508365805746,dynamic_logistics,,,4,4,2,2023,
20003,,,2023-04-14 11:00:00,,9.465719801566824,High Risk,0.999941298597933,dynamic_logistics,,,4,4,2,2023,
20004,,,2023-04-14 12:00:00,,9.22096191344154,High Risk,0.9814881673400476,dynamic_logistics,,,4,4,2,2023,
20005,,,2023-04-14 13:00:00,,9.969171400244129,High Risk,0.9923406583616748,dynamic_logistics,,,4,4,2,2023,
20006,,,2023-04-14 14:00:00,,6.318678531063478,High Risk,0.9361318994683392,dynamic_logistics,,,4,4,2,2023,
20007,,,2023-04-14 15:00:00,,9.972786532941187,High Risk,0.920752733743207,dynamic_logistics,,,4,4,2,2023,
20008,,,2023-04-14 16:00:00,,9.343378047223911,High Risk,0.9999962743220744,dynamic_logistics,,,4,4,2,2023,
20009,,,2023-04-14 17:00:00,,9.996112395469485,High Risk,0.9996379542975152,dynamic_logistics,,,4,4,2,2023,
20010,,,2023-04-14 18:00:00,,5.643149959768152,High Risk,0.9999951057637644,dynamic_logistics,,,4,4,2,2023,
20011,,,2023-04-14 19:00:00,,9.994780891708974,High Risk,0.9999903860089704,dynamic_logistics,,,4,4,2,2023,
20012,,,2023-04-14 20:00:00,,9.827394747278651,High Risk,0.999833696837678,dynamic_logistics,,,4,4,2,2023,
20013,,,2023-04-14 21:00:00,,3.256719679106502,High Risk,0.9999999609950546,dynamic_logistics,,,4,4,2,2023,
20014,,,2023-04-14 22:00:00,,2.6798464019083017,Moderate Risk,0.3249948921974525,dynamic_logistics,,,4,4,2,2023,
20015,,,2023-04-14 23:00:00,,7.756687077156453,High Risk,0.9979271486842684,dynamic_logistics,,,4,4,2,2023,
20016,,,2023-04-15 00:00:00,,-0.8619439960159561,Low Risk,0.0017557426353206,dynamic_logistics,,,4,5,2,2023,
20017,,,2023-04-15 01:00:00,,7.425265809893787,High Risk,0.7888578568254925,dynamic_logistics,,,4,5,2,2023,
20018,,,2023-04-15 02:00:00,,3.2634049892689267,High Risk,0.9898531037870268,dynamic_logistics,,,4,5,2,2023,
20019,,,2023-04-15 03:00:00,,4.229609233876147,Moderate Risk,0.3167755988242006,dynamic_logistics,,,4,5,2,2023,
20020,,,2023-04-15 04:00:00,,4.734022838934012,Moderate Risk,0.424187278641436,dynamic_logistics,,,4,5,2,2023,
20021,,,2023-04-15 05:00:00,,6.15136357999959,Moderate Risk,0.5321561913989417,dynamic_logistics,,,4,5,2,2023,
20022,,,2023-04-15 06:00:00,,1.085255524452017,High Risk,0.9998842613840584,dynamic_logistics,,,4,5,2,2023,
20023,,,2023-04-15 07:00:00,,2.1571789327309405,High Risk,0.9979228175826462,dynamic_logistics,,,4,5,2,2023,
20024,,,2023-04-15 08:00:00,,8.775252313409402,High Risk,0.995093711739339,dynamic_logistics,,,4,5,2,2023,
20025,,,2023-04-15 09:00:00,,-1.8624332664966348,High Risk,0.9996384481868495,dynamic_logistics,,,4,5,2,2023,
20026,,,2023-04-15 10:00:00,,5.746643655689214,High Risk,0.9968928364582768,dynamic_logistics,,,4,5,2,2023,
20027,,,2023-04-15 11:00:00,,0.4236954553767722,High Risk,0.9952296391737172,dynamic_logistics,,,4,5,2,2023,
20028,,,2023-04-15 12:00:00,,4.116324815339762,Moderate Risk,0.3420079009648262,dynamic_logistics,,,4,5,2,2023,
20029,,,2023-04-15 13:00:00,,9.755818376029266,High Risk,0.999999937612582,dynamic_logistics,,,4,5,2,2023,
20030,,,2023-04-15 14:00:00,,9.814071979357934,High Risk,0.9999999756236292,dynamic_logistics,,,4,5,2,2023,
20031,,,2023-04-15 15:00:00,,-1.8810068996365097,High Risk,0.9995281869200848,dynamic_logistics,,,4,5,2,2023,
20032,,,2023-04-15 16:00:00,,1.070345781831468,Low Risk,0.0687065834657913,dynamic_logistics,,,4,5,2,2023,
20033,,,2023-04-15 17:00:00,,1.0764858541115556,High Risk,0.9970058541838728,dynamic_logistics,,,4,5,2,2023,
20034,,,2023-04-15 18:00:00,,7.702003783392305,High Risk,0.98157476301106,dynamic_logistics,,,4,5,2,2023,
20035,,,2023-04-15 19:00:00,,7.728034281590883,High Risk,0.9993465006497756,dynamic_logistics,,,4,5,2,2023,
20036,,,2023-04-15 20:00:00,,-1.8166040844825009,High Risk,0.7653760535681778,dynamic_logistics,,,4,5,2,2023,
20037,,,2023-04-15 21:00:00,,0.1052358349165416,Low Risk,0.2421266118343069,dynamic_logistics,,,4,5,2,2023,
20038,,,2023-04-15 22:00:00,,-1.944505702124418,High Risk,0.9985505620179002,dynamic_logistics,,,4,5,2,2023,
20039,,,2023-04-15 23:00:00,,-1.9290565591286075,Moderate Risk,0.3548868032891479,dynamic_logistics,,,4,5,2,2023,
20040,,,2023-04-16 00:00:00,,7.003592818303787,High Risk,0.9934311696179172,dynamic_logistics,,,4,6,2,2023,
20041,,,2023-04-16 01:00:00,,0.0378367291886019,High Risk,0.9825957151514032,dynamic_logistics,,,4,6,2,2023,
20042,,,2023-04-16 02:00:00,,6.023818907364168,Moderate Risk,0.6951394806220274,dynamic_logistics,,,4,6,2,2023,
20043,,,2023-04-16 03:00:00,,7.843091136505304,High Risk,0.809976746357668,dynamic_logistics,,,4,6,2,2023,
20044,,,2023-04-16 04:00:00,,-1.529590277411938,High Risk,0.9952722287256162,dynamic_logistics,,,4,6,2,2023,
20045,,,2023-04-16 05:00:00,,4.5019227390945,High Risk,0.9817459267875288,dynamic_logistics,,,4,6,2,2023,
20046,,,2023-04-16 06:00:00,,4.96844816291156,High Risk,0.9609036379230622,dynamic_logistics,,,4,6,2,2023,
20047,,,2023-04-16 07:00:00,,9.107155916238266,High Risk,0.99996503009231,dynamic_logistics,,,4,6,2,2023,
